id,question,answer,score
f408b4b4-d9db-4bf3-8caa-b2049a5ea252,A child brought with seizures and impairment of development is diagnosed having phenylketonuria. What is the initial line of treatment in this child?,"The initial line of treatment for a child diagnosed with phenylketonuria (PKU) would typically involve a strict diet low in phenylalanine, a dietary component found primarily in proteins.
",1
5d5e7f79-e1b5-4375-88f1-a2159859c6fa,The following patient shows painless lump in umbilicus with reduction on lying down. The diagnosis is:,The patient may be diagnosed with an umbilical hernia.,1
75e671c7-a49d-43e9-bcc5-33583074b5f3,"14 year old girl with history of abdominal pain (periumbilical), postprandial, passing blood in stools, fever, weight loss since ten months. She also has episodes of passing blood in stools. What may be the likely diagnosis ?","The symptoms described may suggest Crohn's disease or ulcerative colitis, both forms of inflammatory bowel disease. However, she should consult a doctor for an accurate diagnosis.",0.5
84e8cc61-4be2-42c1-83e5-c5767347d513,Best procedure to be done after an injury to leg associated with exposure of underlying bone and skin loss ?,"A severe leg injury with exposed bone and skin loss typically needs debridement to clean the wound, possible stabilization with a procedure such as fracture fixation if needed, and ultimately, skin grafting or a flap surgery for wound coverage.",0.7
9a217ed0-8b3e-4ff3-93c0-86c045a2855d,"19 year old young girl with previous history of repeated pain over medial canthus and chronic use of nasal decongestants, presented with abrupt onset of fever with chills & rigor, diplopia on lateral gaze,moderate proptosis & chemosis. On examination optic disc is congested. Most likely diagnosis is","The most likely diagnosis is Orbital Cellulitis, potentially due to complications from chronic sinusitis exacerbated by overuse of nasal decongestants.",0
ce3a2625-3232-49c7-8747-8c6473994804,"A young male develops fever, followed by headache, confusional state, focal seizures and right hemiparesis, the MRI performed shows bilateral frontotemporal hyperintense lesion. The most likely diagnosis is","The most likely diagnosis is Herpes Simplex Encephalitis (HSE), a severe viral infection of the human central nervous system.
",1
01c3b413-bb21-4ba9-a0a6-889654e95cd8,A 45-year-old smoker presents with sudden onset unrelenting chest pain with loss of peripheral pulses. BP measured in both arms is different. First differential diagnosis is?,"The first differential diagnosis could be Aortic Dissection, a serious condition needing immediate medical attention.",1
0ab7489a-361a-4bad-8879-a0bde931651c,65 year old man came to eye OPD with chief complaints of metamorphosia. On examination he has yellow deposits subretinal near macula in both eyes. Rest of the fundus is normal What should be the probable diagnosis,"The most probable diagnosis for the patient could be Age-related Macular Degeneration (AMD). It's common in people over 60, and the symptoms described, such as metamorphosia and yellow deposits (drusen) near the macula, are characteristic of this condition.",1
00dc0f03-50c1-4fc3-9599-a681332c2894,"A 56 year old male lallu presents with painful bullous lesion in lower extrimity, the most likely diagnosis is","The most likely diagnosis for a 56 year old male presenting with painful bullous lesions on the lower extremity is Bullous Pemphigoid. However, a medical examination is necessary for an accurate diagnosis.
",1
d6003341-7518-492f-b88c-6605a25ab02e,"A 30 year old man with history of blunt trauma to the chest presents with dialated neck veins, BP 80/50mmHg and pulse rate of 100/ min. What is the most likely diagnosis?","The most likely diagnosis for this man is Tension Pneumothorax, which is a life-threatening condition often caused by chest trauma.",0
2f8bf4de-e772-49a6-8c86-e49feea31094,ECG of a patient shows >3 consecutive premature ventricular contractions (PVC) with a hea rate of less than 100 bpm. The diagnosis is?,"The diagnosis would be ventricular tachycardia. Although the heart rate is less than 100 bpm, the presence of 3 or more PVCs in a row meets the criteria for ventricular tachycardia.",0.5
ef873a04-c2fb-49ec-8503-b425bf27d873,"Devi, a 28 year female, has diarohea, confusion, high grade fever with bilateral pneumonitis.The diagnosis is -","Devi's symptoms suggest a severe systemic infection, possibly severe COVID-19 or pneumonia, which often presents with high fever, confusion, diarrhoea, and bilateral pneumonitis. A definitive diagnosis would require further tests.
",0.5
663ad392-67b4-444b-b444-d5248a2432c2,A 55 years old female patient is presenting with excessive menstrual blood loss and fecal blood loss. The diagnosis is,She may have menorrhagia (heavy menstrual bleeding) and gastrointestinal bleeding. Further testing is necessary for a definitive diagnosis.,0.5
343cc8bd-b529-452f-a1f1-2085f703d824,A 65 years old female underwent right radical mastectomy 10 years back. Patient now presents with multiple subcutaneous nodules in right upper limb. What is the most probable diagnosis?,"The most probable diagnosis is lymphangitic spread of previously treated breast cancer, manifesting as cutaneous metastases or lymphedema, also known as Stewart-Treves syndrome. It occurs due to obstruction of lymphatic drainage following radical mastectomy.",0.5
fef3666f-1e46-4b7b-a537-ae01c2539328,This patient presented with hearing loss and left ear fullness. What is the diagnosis?,"These symptoms could indicate several conditions, but they commonly suggest earwax blockage, otitis media, or Meniere's Disease. Please consult a healthcare provider for an accurate diagnosis.",0.5
1bef94e6-d3ab-4c2e-906a-1e286bd2dca6,Preferred drug for the treatment of a 48 year old man with uncomplicated grade 2 hypeension without any associated co-morbidity is,"First-line treatments for grade 2 hypertension typically include medications such as thiazide diuretics, calcium channel blockers, angiotensin-converting enzyme (ACE) inhibitors, or angiotensin receptor blockers (ARBs). However, the choice depends on individual patient factors and physician recommendation.",0.8
a262f34f-7bad-4096-80f2-a2262a924336,Digital subtraction Angiography of a 35 year old smoker is given. What is the possible diagnosis?,"As an AI, I can't diagnose based on a description without any detailed results. However, a 35-year-old smoker could potentially have cardiovascular issues, such as atherosclerosis, detectable by Digital Subtraction Angiography (DSA). Confirm with a healthcare professional.",0.5
3dc8cc06-02cf-40f4-a58e-0fd6a5824556,What is the function of a template during procedure of tooth extraction and insertion of immediate denture?,"A template serves as a surgical guide during tooth extraction and immediate denture insertion to preserve the surrounding bone structure, ensure proper alignment, and help in accurate placement of the denture.",0.5
622ec934-262b-47ba-b542-b78416c46098,"68-year-old Chandu is a diabetic and presented with black, foul smelling discharge from the nose. Examination revealed blackish discoloration of the inferior turbinates. The diagnosis is:","This condition is likely Mucormycosis, commonly known as Black Fungus, a rare but serious fungal infection seen in some diabetic patients.",0.80
65db367a-efe7-427c-8dd1-1d48452d9333,"A hemodynamically stable patient with early pregnancy has adnexal mass of 2.5 x 3 cms and beta hCG titre of 1500 mIU /ml, with no intrauterine gestational sac. What modality of treatment is suitable for her","This could suggest an ectopic pregnancy. Surgical management (laparoscopic surgery) is generally recommended, but in some cases methotrexate treatment may also be applicable. Consult a healthcare professional for personalized advice.",0.75
0643ccf9-9c8d-4481-9ae1-99ebb6db6d13,A 25 year old overweight female was given fentanyl-pancuronium anesthesia for surgery. After surgery and extubation she was observed to have limited movement of the upper body and chest wall in the recovery room. She was conscious and ale but voluntary respiratory effo was limited. Her blood pressure and hea rate were normal. The likely diagnosis is:,"The likely diagnosis is residual neuromuscular blockade due to the administration of pancuronium, a neuromuscular blocking agent used in anesthesia.",0.7
2cd7f6d4-5f28-45b2-98e3-c721fa59d89a,"A 20-year-old boy came with complaints of sudden pain in the left eye with loss of vision. On examination, left eye cornea was hazy and on looking down, there was a bulging in the lower eyelid. Retinoscopy shows scissoring reflex and oil drop sign was positive in both eyes, what is the diagnosis?",The symptoms indicate a case of Acute Angle-Closure Glaucoma combined with Keratoconus.,0.5
2c6c47ed-9daa-4f45-9d61-30c5e6af2e32,"A30 year old factory worker developed itchy, annular, scaly plaques in both goins which are extending peripherally. Most likely diagnosis is -","The most likely diagnosis is Tinea Cruris, commonly known as jock itch.
",1
851a0f0c-3e39-41ac-9961-c4571ff9cb46,"56yr old male c/o burning micturation, with increasing frequency and hesitancy. Following Radiograph from intravenous pyelogram is taken. What is the most likely diagnosis?","Without being able to actually see the radiograph, it's hard to give an exact diagnosis. However, based on the symptoms described, it could possibly be a urinary tract infection or benign prostatic hyperplasia. Please consult with a physician for accurate diagnosis.",0.4
